Datetime,FOXA
2017-12-07 15:30:00,34.540000915527344
2017-12-07 16:30:00,34.349998474121094
2017-12-07 17:30:00,34.5099983215332
2017-12-07 18:30:00,34.22999954223633
2017-12-07 19:30:00,34.28499984741211
2017-12-07 20:30:00,34.18000030517578
2017-12-08 14:30:00,33.625
2017-12-08 15:30:00,33.875
2017-12-08 16:30:00,33.84000015258789
2017-12-08 17:30:00,33.65999984741211
2017-12-08 18:30:00,33.43000030517578
2017-12-08 19:30:00,33.31999969482422
2017-12-08 20:30:00,33.29999923706055
2017-12-11 14:30:00,33.439998626708984
2017-12-11 15:30:00,33.275001525878906
2017-12-11 16:30:00,33.435001373291016
2017-12-11 17:30:00,33.5
2017-12-11 18:30:00,33.619998931884766
2017-12-11 19:30:00,33.6349983215332
2017-12-11 20:30:00,33.63999938964844
2017-12-12 14:30:00,33.970001220703125
2017-12-12 15:30:00,34.09000015258789
2017-12-12 16:30:00,34.06999969482422
2017-12-12 17:30:00,34.119998931884766
2017-12-12 18:30:00,34.02000045776367
2017-12-12 19:30:00,33.97999954223633
2017-12-12 20:30:00,34.08000183105469
2017-12-13 14:30:00,32.900001525878906
2017-12-13 15:30:00,33.040000915527344
2017-12-13 16:30:00,32.89500045776367
2017-12-13 17:30:00,32.73500061035156
2017-12-13 18:30:00,32.4900016784668
2017-12-13 19:30:00,32.5
2017-12-13 20:30:00,32.7599983215332
2017-12-14 14:30:00,33.779998779296875
2017-12-14 15:30:00,33.599998474121094
2017-12-14 16:30:00,34.09000015258789
2017-12-14 17:30:00,34.47999954223633
2017-12-14 18:30:00,34.61000061035156
2017-12-14 19:30:00,35.08000183105469
2017-12-14 20:30:00,34.880001068115234
2017-12-15 14:30:00,35.5
2017-12-15 15:30:00,35.505001068115234
2017-12-15 16:30:00,35.0099983215332
2017-12-15 17:30:00,35.040000915527344
2017-12-15 18:30:00,34.88999938964844
2017-12-15 19:30:00,35.0099983215332
2017-12-15 20:30:00,34.84000015258789
2017-12-18 14:30:00,35.125
2017-12-18 15:30:00,35.14250183105469
2017-12-18 16:30:00,35.02000045776367
2017-12-18 17:30:00,35.25
2017-12-18 18:30:00,35.369998931884766
2017-12-18 19:30:00,35.36000061035156
2017-12-18 20:30:00,35.189998626708984
2017-12-19 14:30:00,35.3650016784668
2017-12-19 15:30:00,35.41999816894531
2017-12-19 16:30:00,35.290000915527344
2017-12-19 17:30:00,35.08000183105469
2017-12-19 18:30:00,35.13999938964844
2017-12-19 19:30:00,34.98249816894531
2017-12-19 20:30:00,35.04999923706055
2017-12-20 14:30:00,34.61000061035156
2017-12-20 15:30:00,34.70000076293945
2017-12-20 16:30:00,34.564998626708984
2017-12-20 17:30:00,34.849998474121094
2017-12-20 18:30:00,34.71500015258789
2017-12-20 19:30:00,34.41999816894531
2017-12-20 20:30:00,34.27000045776367
2017-12-21 14:30:00,34.970001220703125
2017-12-21 15:30:00,35.20000076293945
2017-12-21 16:30:00,35.150001525878906
2017-12-21 17:30:00,35.150001525878906
2017-12-21 18:30:00,35.09000015258789
2017-12-21 19:30:00,35.130001068115234
2017-12-21 20:30:00,35.13999938964844
2017-12-22 14:30:00,35.1150016784668
2017-12-22 15:30:00,35.06999969482422
2017-12-22 16:30:00,35.29999923706055
2017-12-22 17:30:00,35.2599983215332
2017-12-22 18:30:00,35.18000030517578
2017-12-22 19:30:00,35.19499969482422
2017-12-22 20:30:00,35.2400016784668
2017-12-26 14:30:00,35.0099983215332
2017-12-26 15:30:00,35.03499984741211
2017-12-26 16:30:00,34.96500015258789
2017-12-26 17:30:00,34.880001068115234
2017-12-26 18:30:00,34.79999923706055
2017-12-26 19:30:00,34.65999984741211
2017-12-26 20:30:00,34.60499954223633
2017-12-27 14:30:00,34.59000015258789
2017-12-27 15:30:00,34.55500030517578
2017-12-27 16:30:00,34.505001068115234
2017-12-27 17:30:00,34.619998931884766
2017-12-27 18:30:00,34.619998931884766
2017-12-27 19:30:00,34.58000183105469
2017-12-27 20:30:00,34.55500030517578
2017-12-28 14:30:00,34.62369918823242
2017-12-28 15:30:00,34.56999969482422
2017-12-28 16:30:00,34.58000183105469
2017-12-28 17:30:00,34.560001373291016
2017-12-28 18:30:00,34.41999816894531
2017-12-28 19:30:00,34.45000076293945
2017-12-28 20:30:00,34.47999954223633
2017-12-29 14:30:00,34.619998931884766
2017-12-29 15:30:00,34.56999969482422
2017-12-29 16:30:00,34.56999969482422
2017-12-29 17:30:00,34.560001373291016
2017-12-29 18:30:00,34.529998779296875
2017-12-29 19:30:00,34.56999969482422
2017-12-29 20:30:00,34.529998779296875
2018-01-02 14:30:00,35.290000915527344
2018-01-02 15:30:00,35.61000061035156
2018-01-02 16:30:00,35.70500183105469
2018-01-02 17:30:00,35.654998779296875
2018-01-02 18:30:00,35.61000061035156
2018-01-02 19:30:00,35.73500061035156
2018-01-02 20:30:00,35.869998931884766
2018-01-03 14:30:00,36.709999084472656
2018-01-03 15:30:00,36.79999923706055
2018-01-03 16:30:00,36.63999938964844
2018-01-03 17:30:00,36.5099983215332
2018-01-03 18:30:00,36.63249969482422
2018-01-03 19:30:00,36.73500061035156
2018-01-03 20:30:00,36.54999923706055
2018-01-04 14:30:00,36.56999969482422
2018-01-04 15:30:00,36.60499954223633
2018-01-04 16:30:00,36.625
2018-01-04 17:30:00,36.64500045776367
2018-01-04 18:30:00,36.65999984741211
2018-01-04 19:30:00,36.79999923706055
2018-01-04 20:30:00,36.810001373291016
2018-01-05 14:30:00,36.599998474121094
2018-01-05 15:30:00,36.79999923706055
2018-01-05 16:30:00,36.709999084472656
2018-01-05 17:30:00,36.81999969482422
2018-01-05 18:30:00,36.89500045776367
2018-01-05 19:30:00,36.86000061035156
2018-01-05 20:30:00,36.7400016784668
2018-01-08 14:30:00,36.16999816894531
2018-01-08 15:30:00,36.30500030517578
2018-01-08 16:30:00,36.349998474121094
2018-01-08 17:30:00,36.45500183105469
2018-01-08 18:30:00,36.38999938964844
2018-01-08 19:30:00,36.33000183105469
2018-01-08 20:30:00,36.25
2018-01-09 14:30:00,36.54999923706055
2018-01-09 15:30:00,36.564998626708984
2018-01-09 16:30:00,36.61009979248047
2018-01-09 17:30:00,36.599998474121094
2018-01-09 18:30:00,36.58000183105469
2018-01-09 19:30:00,36.61000061035156
2018-01-09 20:30:00,36.540000915527344
2018-01-10 14:30:00,36.474998474121094
2018-01-10 15:30:00,36.230098724365234
2018-01-10 16:30:00,36.0
2018-01-10 17:30:00,36.025001525878906
2018-01-10 18:30:00,35.7599983215332
2018-01-10 19:30:00,35.60499954223633
2018-01-10 20:30:00,35.560001373291016
2018-01-11 14:30:00,35.91999816894531
2018-01-11 15:30:00,35.81999969482422
2018-01-11 16:30:00,35.88999938964844
2018-01-11 17:30:00,35.91999816894531
2018-01-11 18:30:00,35.9900016784668
2018-01-11 19:30:00,36.08000183105469
2018-01-11 20:30:00,36.20000076293945
2018-01-12 14:30:00,36.224998474121094
2018-01-12 15:30:00,36.400001525878906
2018-01-12 16:30:00,36.48500061035156
2018-01-12 17:30:00,36.71900177001953
2018-01-12 18:30:00,36.58000183105469
2018-01-12 19:30:00,36.54999923706055
2018-01-12 20:30:00,36.720001220703125
2018-01-16 14:30:00,36.720001220703125
2018-01-16 15:30:00,36.65999984741211
2018-01-16 16:30:00,36.689998626708984
2018-01-16 17:30:00,36.599998474121094
2018-01-16 18:30:00,36.56999969482422
2018-01-16 19:30:00,36.584800720214844
2018-01-16 20:30:00,36.29999923706055
2018-01-17 14:30:00,36.529998779296875
2018-01-17 15:30:00,36.56999969482422
2018-01-17 16:30:00,36.59000015258789
2018-01-17 17:30:00,36.69499969482422
2018-01-17 18:30:00,36.900001525878906
2018-01-17 19:30:00,36.88999938964844
2018-01-17 20:30:00,37.11000061035156
2018-01-18 14:30:00,36.65999984741211
2018-01-18 15:30:00,36.619998931884766
2018-01-18 16:30:00,36.470001220703125
2018-01-18 17:30:00,36.349998474121094
2018-01-18 18:30:00,36.369998931884766
2018-01-18 19:30:00,36.209999084472656
2018-01-18 20:30:00,36.189998626708984
2018-01-19 14:30:00,36.14500045776367
2018-01-19 15:30:00,36.4900016784668
2018-01-19 16:30:00,36.29499816894531
2018-01-19 17:30:00,36.349998474121094
2018-01-19 18:30:00,36.29999923706055
2018-01-19 19:30:00,36.43000030517578
2018-01-19 20:30:00,36.650001525878906
2018-01-22 14:30:00,37.349998474121094
2018-01-22 15:30:00,37.31999969482422
2018-01-22 16:30:00,37.279998779296875
2018-01-22 17:30:00,37.275001525878906
2018-01-22 18:30:00,37.13999938964844
2018-01-22 19:30:00,37.25
2018-01-22 20:30:00,37.29999923706055
2018-01-23 14:30:00,37.20000076293945
2018-01-23 15:30:00,37.310001373291016
2018-01-23 16:30:00,37.650001525878906
2018-01-23 17:30:00,37.42499923706055
2018-01-23 18:30:00,37.5099983215332
2018-01-23 19:30:00,37.525001525878906
2018-01-23 20:30:00,37.52000045776367
2018-01-24 14:30:00,38.005001068115234
2018-01-24 15:30:00,38.16999816894531
2018-01-24 16:30:00,37.97999954223633
2018-01-24 17:30:00,38.0
2018-01-24 18:30:00,38.17499923706055
2018-01-24 19:30:00,38.07500076293945
2018-01-24 20:30:00,38.0
2018-01-25 14:30:00,38.060001373291016
2018-01-25 15:30:00,38.27000045776367
2018-01-25 16:30:00,38.095001220703125
2018-01-25 17:30:00,38.16999816894531
2018-01-25 18:30:00,38.189998626708984
2018-01-25 19:30:00,38.185001373291016
2018-01-25 20:30:00,38.18000030517578
2018-01-26 14:30:00,38.0
2018-01-26 15:30:00,38.15999984741211
2018-01-26 16:30:00,38.34000015258789
2018-01-26 17:30:00,38.529998779296875
2018-01-26 18:30:00,38.470001220703125
2018-01-26 19:30:00,38.560001373291016
2018-01-26 20:30:00,38.79999923706055
2018-01-29 14:30:00,38.88999938964844
2018-01-29 15:30:00,38.7400016784668
2018-01-29 16:30:00,38.724998474121094
2018-01-29 17:30:00,38.900001525878906
2018-01-29 18:30:00,38.900001525878906
2018-01-29 19:30:00,38.869998931884766
2018-01-29 20:30:00,38.75
2018-01-30 14:30:00,38.689998626708984
2018-01-30 15:30:00,38.83000183105469
2018-01-30 16:30:00,38.869998931884766
2018-01-30 17:30:00,38.60499954223633
2018-01-30 18:30:00,38.63999938964844
2018-01-30 19:30:00,38.560001373291016
2018-01-30 20:30:00,38.459999084472656
2018-01-31 14:30:00,37.650001525878906
2018-01-31 15:30:00,37.30500030517578
2018-01-31 16:30:00,37.02000045776367
2018-01-31 17:30:00,37.0
2018-01-31 18:30:00,36.85499954223633
2018-01-31 19:30:00,36.875
2018-01-31 20:30:00,36.90999984741211
2018-02-01 14:30:00,37.25
2018-02-01 15:30:00,37.099998474121094
2018-02-01 16:30:00,37.400001525878906
2018-02-01 17:30:00,37.334999084472656
2018-02-01 18:30:00,37.20000076293945
2018-02-01 19:30:00,37.18000030517578
2018-02-01 20:30:00,37.0
2018-02-02 14:30:00,37.13999938964844
2018-02-02 15:30:00,37.31999969482422
2018-02-02 16:30:00,37.20000076293945
2018-02-02 17:30:00,37.029998779296875
2018-02-02 18:30:00,36.599998474121094
2018-02-02 19:30:00,36.900001525878906
2018-02-02 20:30:00,36.709999084472656
2018-02-05 14:30:00,36.75
2018-02-05 15:30:00,36.7400016784668
2018-02-05 16:30:00,36.974998474121094
2018-02-05 17:30:00,37.11000061035156
2018-02-05 18:30:00,37.040000915527344
2018-02-05 19:30:00,36.404998779296875
2018-02-05 20:30:00,36.150001525878906
2018-02-06 14:30:00,36.0
2018-02-06 15:30:00,35.8849983215332
2018-02-06 16:30:00,35.9900016784668
2018-02-06 17:30:00,36.119998931884766
2018-02-06 18:30:00,35.91999816894531
2018-02-06 19:30:00,36.529998779296875
2018-02-06 20:30:00,36.79999923706055
2018-02-07 14:30:00,37.06999969482422
2018-02-07 15:30:00,37.06999969482422
2018-02-07 16:30:00,36.77000045776367
2018-02-07 17:30:00,36.65999984741211
2018-02-07 18:30:00,36.72999954223633
2018-02-07 19:30:00,36.54249954223633
2018-02-07 20:30:00,36.060001373291016
2018-02-08 14:30:00,35.84000015258789
2018-02-08 15:30:00,35.650001525878906
2018-02-08 16:30:00,35.61000061035156
2018-02-08 17:30:00,35.400001525878906
2018-02-08 18:30:00,35.63999938964844
2018-02-08 19:30:00,35.290000915527344
2018-02-08 20:30:00,34.58000183105469
2018-02-09 14:30:00,35.33000183105469
2018-02-09 15:30:00,34.68000030517578
2018-02-09 16:30:00,34.27000045776367
2018-02-09 17:30:00,34.31999969482422
2018-02-09 18:30:00,35.20000076293945
2018-02-09 19:30:00,35.290000915527344
2018-02-09 20:30:00,35.689998626708984
2018-02-12 14:30:00,36.279998779296875
2018-02-12 15:30:00,36.45000076293945
2018-02-12 16:30:00,36.75
2018-02-12 17:30:00,36.654998779296875
2018-02-12 18:30:00,36.4900016784668
2018-02-12 19:30:00,36.52000045776367
2018-02-12 20:30:00,36.40999984741211
2018-02-13 14:30:00,36.45000076293945
2018-02-13 15:30:00,36.349998474121094
2018-02-13 16:30:00,36.25
2018-02-13 17:30:00,36.45000076293945
2018-02-13 18:30:00,36.60499954223633
2018-02-13 19:30:00,36.72999954223633
2018-02-13 20:30:00,36.59000015258789
2018-02-14 14:30:00,36.5
2018-02-14 15:30:00,36.41999816894531
2018-02-14 16:30:00,36.52000045776367
2018-02-14 17:30:00,36.63999938964844
2018-02-14 18:30:00,36.720001220703125
2018-02-14 19:30:00,36.65999984741211
2018-02-14 20:30:00,36.54999923706055
2018-02-15 14:30:00,36.88999938964844
2018-02-15 15:30:00,36.720001220703125
2018-02-15 16:30:00,36.775001525878906
2018-02-15 17:30:00,36.83000183105469
2018-02-15 18:30:00,37.029998779296875
2018-02-15 19:30:00,36.93000030517578
2018-02-15 20:30:00,36.970001220703125
2018-02-16 14:30:00,37.33000183105469
2018-02-16 15:30:00,37.5
2018-02-16 16:30:00,37.59000015258789
2018-02-16 17:30:00,37.189998626708984
2018-02-16 18:30:00,37.369998931884766
2018-02-16 19:30:00,37.529998779296875
2018-02-16 20:30:00,37.459999084472656
2018-02-20 14:30:00,37.40999984741211
2018-02-20 15:30:00,37.59000015258789
2018-02-20 16:30:00,37.459999084472656
2018-02-20 17:30:00,37.400001525878906
2018-02-20 18:30:00,37.2400016784668
2018-02-20 19:30:00,37.11000061035156
2018-02-20 20:30:00,37.119998931884766
2018-02-21 14:30:00,37.29999923706055
2018-02-21 15:30:00,37.41999816894531
2018-02-21 16:30:00,37.22999954223633
2018-02-21 17:30:00,37.310001373291016
2018-02-21 18:30:00,37.52000045776367
2018-02-21 19:30:00,37.400001525878906
2018-02-21 20:30:00,37.060001373291016
2018-02-22 14:30:00,37.16999816894531
2018-02-22 15:30:00,37.34000015258789
2018-02-22 16:30:00,37.2599983215332
2018-02-22 17:30:00,37.15999984741211
2018-02-22 18:30:00,37.189998626708984
2018-02-22 19:30:00,37.209999084472656
2018-02-22 20:30:00,37.15999984741211
2018-02-23 14:30:00,37.25
2018-02-23 15:30:00,37.400001525878906
2018-02-23 16:30:00,37.61000061035156
2018-02-23 17:30:00,37.63999938964844
2018-02-23 18:30:00,37.6505012512207
2018-02-23 19:30:00,37.88999938964844
2018-02-23 20:30:00,38.029998779296875
2018-02-26 14:30:00,38.25
2018-02-26 15:30:00,38.52000045776367
2018-02-26 16:30:00,38.43000030517578
2018-02-26 17:30:00,38.685001373291016
2018-02-26 18:30:00,38.720001220703125
2018-02-26 19:30:00,38.775001525878906
2018-02-26 20:30:00,38.81999969482422
2018-02-27 14:30:00,38.189998626708984
2018-02-27 15:30:00,37.810001373291016
2018-02-27 16:30:00,37.81999969482422
2018-02-27 17:30:00,37.88999938964844
2018-02-27 18:30:00,37.709999084472656
2018-02-27 19:30:00,37.724998474121094
2018-02-27 20:30:00,37.630001068115234
2018-02-28 14:30:00,37.69499969482422
2018-02-28 15:30:00,37.459999084472656
2018-02-28 16:30:00,37.47999954223633
2018-02-28 17:30:00,37.56999969482422
2018-02-28 18:30:00,37.46500015258789
2018-02-28 19:30:00,37.13999938964844
2018-02-28 20:30:00,36.81999969482422
2018-03-01 14:30:00,36.92499923706055
2018-03-01 15:30:00,36.79499816894531
2018-03-01 16:30:00,36.56999969482422
2018-03-01 17:30:00,36.099998474121094
2018-03-01 18:30:00,36.0
2018-03-01 19:30:00,36.125
2018-03-01 20:30:00,35.93000030517578
2018-03-02 14:30:00,35.720001220703125
2018-03-02 15:30:00,35.654998779296875
2018-03-02 16:30:00,35.9900016784668
2018-03-02 17:30:00,35.9900016784668
2018-03-02 18:30:00,35.95000076293945
2018-03-02 19:30:00,36.220001220703125
2018-03-02 20:30:00,36.36000061035156
2018-03-05 14:30:00,36.290000915527344
2018-03-05 15:30:00,36.77000045776367
2018-03-05 16:30:00,37.040000915527344
2018-03-05 17:30:00,36.86000061035156
2018-03-05 18:30:00,36.70000076293945
2018-03-05 19:30:00,36.810001373291016
2018-03-05 20:30:00,36.650001525878906
2018-03-06 14:30:00,37.029998779296875
2018-03-06 15:30:00,36.81999969482422
2018-03-06 16:30:00,37.06999969482422
2018-03-06 17:30:00,37.38999938964844
2018-03-06 18:30:00,37.310001373291016
2018-03-06 19:30:00,37.40999984741211
2018-03-06 20:30:00,37.540000915527344
2018-03-07 14:30:00,37.025001525878906
2018-03-07 15:30:00,36.915000915527344
2018-03-07 16:30:00,36.86000061035156
2018-03-07 17:30:00,36.79499816894531
2018-03-07 18:30:00,36.724998474121094
2018-03-07 19:30:00,37.02000045776367
2018-03-07 20:30:00,37.0099983215332
2018-03-08 14:30:00,37.16999816894531
2018-03-08 15:30:00,37.22999954223633
2018-03-08 16:30:00,37.279998779296875
2018-03-08 17:30:00,37.2400016784668
2018-03-08 18:30:00,37.279998779296875
2018-03-08 19:30:00,37.369998931884766
2018-03-08 20:30:00,37.18000030517578
2018-03-09 14:30:00,37.470001220703125
2018-03-09 15:30:00,37.470001220703125
2018-03-09 16:30:00,37.40999984741211
2018-03-09 17:30:00,37.36000061035156
2018-03-09 18:30:00,37.45000076293945
2018-03-09 19:30:00,37.470001220703125
2018-03-09 20:30:00,37.7400016784668
2018-03-12 13:30:00,38.220001220703125
2018-03-12 14:30:00,38.0
2018-03-12 15:30:00,38.029998779296875
2018-03-12 16:30:00,37.900001525878906
2018-03-12 17:30:00,37.79999923706055
2018-03-12 18:30:00,37.9900016784668
2018-03-12 19:30:00,37.9900016784668
2018-03-13 13:30:00,37.70500183105469
2018-03-13 14:30:00,37.56999969482422
2018-03-13 15:30:00,37.54999923706055
2018-03-13 16:30:00,37.61000061035156
2018-03-13 17:30:00,37.54999923706055
2018-03-13 18:30:00,37.29999923706055
2018-03-13 19:30:00,37.40999984741211
2018-03-14 13:30:00,37.560001373291016
2018-03-14 14:30:00,37.619998931884766
2018-03-14 15:30:00,37.47999954223633
2018-03-14 16:30:00,37.58000183105469
2018-03-14 17:30:00,37.654998779296875
2018-03-14 18:30:00,37.70000076293945
2018-03-14 19:30:00,37.70000076293945
2018-03-15 13:30:00,37.375
2018-03-15 14:30:00,37.63999938964844
2018-03-15 15:30:00,37.54499816894531
2018-03-15 16:30:00,37.51499938964844
2018-03-15 17:30:00,37.48500061035156
2018-03-15 18:30:00,37.42499923706055
2018-03-15 19:30:00,37.15999984741211
2018-03-16 13:30:00,37.42499923706055
2018-03-16 14:30:00,37.40999984741211
2018-03-16 15:30:00,37.39500045776367
2018-03-16 16:30:00,37.33000183105469
2018-03-16 17:30:00,37.290000915527344
2018-03-16 18:30:00,37.19499969482422
2018-03-16 19:30:00,37.13999938964844
2018-03-19 13:30:00,36.91999816894531
2018-03-19 14:30:00,36.79999923706055
2018-03-19 15:30:00,36.72999954223633
2018-03-19 16:30:00,36.529998779296875
2018-03-19 17:30:00,36.584999084472656
2018-03-19 18:30:00,36.619998931884766
2018-03-19 19:30:00,36.790000915527344
2018-03-20 13:30:00,36.91999816894531
2018-03-20 14:30:00,36.974998474121094
2018-03-20 15:30:00,36.89500045776367
2018-03-20 16:30:00,36.66999816894531
2018-03-20 17:30:00,36.720001220703125
2018-03-20 18:30:00,36.75
2018-03-20 19:30:00,36.689998626708984
2018-03-21 13:30:00,36.939998626708984
2018-03-21 14:30:00,37.0
2018-03-21 15:30:00,37.03499984741211
2018-03-21 16:30:00,36.95500183105469
2018-03-21 17:30:00,36.95000076293945
2018-03-21 18:30:00,36.91999816894531
2018-03-21 19:30:00,36.8650016784668
2018-03-22 13:30:00,36.849998474121094
2018-03-22 14:30:00,36.685001373291016
2018-03-22 15:30:00,36.849998474121094
2018-03-22 16:30:00,37.08000183105469
2018-03-22 17:30:00,37.0
2018-03-22 18:30:00,36.95500183105469
2018-03-22 19:30:00,36.7599983215332
2018-03-23 13:30:00,36.880001068115234
2018-03-23 14:30:00,36.91999816894531
2018-03-23 15:30:00,36.790000915527344
2018-03-23 16:30:00,36.79999923706055
2018-03-23 17:30:00,36.66999816894531
2018-03-23 18:30:00,36.3650016784668
2018-03-23 19:30:00,36.11000061035156
2018-03-26 13:30:00,36.63999938964844
2018-03-26 14:30:00,36.58000183105469
2018-03-26 15:30:00,36.66999816894531
2018-03-26 16:30:00,36.60499954223633
2018-03-26 17:30:00,36.79999923706055
2018-03-26 18:30:00,36.8650016784668
2018-03-26 19:30:00,37.029998779296875
2018-03-27 13:30:00,36.7400016784668
2018-03-27 14:30:00,36.709999084472656
2018-03-27 15:30:00,36.91999816894531
